doc_id,intent_node,title,source_type,source_urls,path
product-路由-x1,参数与卖点 KB,华为路由 X1 产品档案,official_vmall_catalog_or_product_page,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%25B7%25AF%25E7%2594%25B1&searchHistoryShow=true&searchResultPageProdShow=true | https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%25B7%25AF%25E7%2594%25B1&searchHistoryShow=true&searchResultPageProdShow=true,01_参数与卖点_KB/路由/x1_华为路由 X1.md
product-路由-x3-pro,参数与卖点 KB,华为路由 X3 Pro 日照金山 产品档案,official_vmall_catalog_or_product_page,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%25B7%25AF%25E7%2594%25B1&searchHistoryShow=true&searchResultPageProdShow=true | https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%25B7%25AF%25E7%2594%25B1&searchHistoryShow=true&searchResultPageProdShow=true,01_参数与卖点_KB/路由/x3-pro_华为路由 X3 Pro 日照金山.md
product-音箱-ai-speaker-2e-home,参数与卖点 KB,华为AI音箱 2e 全屋版 产品档案,official_vmall_catalog_or_product_page,https://www.vmall.com/product/comdetail/index.html?prdId=10086122913106&sbomCode=3102060025701 | https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true,01_参数与卖点_KB/音箱/ai-speaker-2e-home_华为AI音箱 2e 全屋版.md
product-音箱-home-theater,参数与卖点 KB,华为悦彰家庭影院 产品档案,official_vmall_catalog_or_product_page,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true | https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true,01_参数与卖点_KB/音箱/home-theater_华为悦彰家庭影院.md
product-音箱-sound-joy-2,参数与卖点 KB,HUAWEI Sound Joy 2 产品档案,official_vmall_catalog_or_product_page,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true | https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true,01_参数与卖点_KB/音箱/sound-joy-2_HUAWEI Sound Joy 2.md
product-音箱-sound-x-gold-theater,参数与卖点 KB,HUAWEI Sound X 鎏金剧院版 产品档案,official_vmall_catalog_or_product_page,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true | https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true,01_参数与卖点_KB/音箱/sound-x-gold-theater_HUAWEI Sound X 鎏金剧院版.md
product-音箱-sound-x4,参数与卖点 KB,HUAWEI Sound X4 产品档案,official_vmall_catalog_or_product_page,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true | https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true,01_参数与卖点_KB/音箱/sound-x4_HUAWEI Sound X4.md
product-音箱-sound-x5,参数与卖点 KB,HUAWEI Sound X5 产品档案,official_vmall_catalog_or_product_page,https://www.vmall.com/product/comdetail/index.html?prdId=10086679107439&sbomCode=3102060025003 | https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true,01_参数与卖点_KB/音箱/sound-x5_HUAWEI Sound X5.md
compat-category-主要配件,鸿蒙生态兼容 KB,主要配件生态兼容判断规则,official_vmall_catalog_and_huawei_support_summary,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E5%258D%258E%25E4%25B8%25BA%25E9%2585%258D%25E4%25BB%25B6&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/,02_鸿蒙生态兼容_KB/品类兼容规则/compat_主要配件.md
compat-category-家庭存储,鸿蒙生态兼容 KB,家庭存储生态兼容判断规则,official_vmall_catalog_and_huawei_support_summary,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E5%25AE%25B6%25E5%25BA%25AD%25E5%25AD%2598%25E5%2582%25A8&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/,02_鸿蒙生态兼容_KB/品类兼容规则/compat_家庭存储.md
compat-category-打印机,鸿蒙生态兼容 KB,打印机生态兼容判断规则,official_vmall_catalog_and_huawei_support_summary,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E6%2589%2593%25E5%258D%25B0%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/,02_鸿蒙生态兼容_KB/品类兼容规则/compat_打印机.md
compat-category-智慧屏,鸿蒙生态兼容 KB,智慧屏生态兼容判断规则,official_vmall_catalog_and_huawei_support_summary,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E6%2599%25BA%25E6%2585%25A7%25E5%25B1%258F&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/,02_鸿蒙生态兼容_KB/品类兼容规则/compat_智慧屏.md
compat-category-智能眼镜,鸿蒙生态兼容 KB,智能眼镜生态兼容判断规则,official_vmall_catalog_and_huawei_support_summary,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%259C%25BC%25E9%2595%259C&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/,02_鸿蒙生态兼容_KB/品类兼容规则/compat_智能眼镜.md
compat-category-智能门锁,鸿蒙生态兼容 KB,智能门锁生态兼容判断规则,official_vmall_catalog_and_huawei_support_summary,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E6%2599%25BA%25E8%2583%25BD%25E9%2597%25A8%25E9%2594%2581&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/,02_鸿蒙生态兼容_KB/品类兼容规则/compat_智能门锁.md
compat-category-路由,鸿蒙生态兼容 KB,路由生态兼容判断规则,official_vmall_catalog_and_huawei_support_summary,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%25B7%25AF%25E7%2594%25B1&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/,02_鸿蒙生态兼容_KB/品类兼容规则/compat_路由.md
compat-category-音箱,鸿蒙生态兼容 KB,音箱生态兼容判断规则,official_vmall_catalog_and_huawei_support_summary,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E9%259F%25B3%25E7%25AE%25B1&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/,02_鸿蒙生态兼容_KB/品类兼容规则/compat_音箱.md
compat-earphone-connect,鸿蒙生态兼容 KB,耳机连接手机平板和电脑,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15868501/,02_鸿蒙生态兼容_KB/官方资料/compat-earphone-connect_耳机连接手机平板和电脑.md
compat-earphone-multi,鸿蒙生态兼容 KB,华为耳机多设备连接,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/官方资料/compat-earphone-multi_华为耳机多设备连接.md
compat-huawei-share,鸿蒙生态兼容 KB,华为分享操作指南,official_support_or_policy_page,https://consumer.huawei.com/cn/support/huaweishareonehop/,02_鸿蒙生态兼容_KB/官方资料/compat-huawei-share_华为分享操作指南.md
compat-pc-fail,鸿蒙生态兼容 KB,电脑与手机平板多屏协同连接失败,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15923138,02_鸿蒙生态兼容_KB/官方资料/compat-pc-fail_电脑与手机平板多屏协同连接失败.md
compat-pc-list,鸿蒙生态兼容 KB,电脑多屏协同与华为分享支持清单,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15988997/,02_鸿蒙生态兼容_KB/官方资料/compat-pc-list_电脑多屏协同与华为分享支持清单.md
compat-phone-tablet,鸿蒙生态兼容 KB,手机和平板多屏协同,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn16101643/,02_鸿蒙生态兼容_KB/官方资料/compat-phone-tablet_手机和平板多屏协同.md
compat-stylus-list,鸿蒙生态兼容 KB,华为手写笔适配清单,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn00737675/,02_鸿蒙生态兼容_KB/官方资料/compat-stylus-list_华为手写笔适配清单.md
compat-super-device-list,鸿蒙生态兼容 KB,手机平板超级终端支持设备清单,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15905593/,02_鸿蒙生态兼容_KB/官方资料/compat-super-device-list_手机平板超级终端支持设备清单.md
compat-super-device,鸿蒙生态兼容 KB,超级终端实现多设备协同,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15941521/,02_鸿蒙生态兼容_KB/官方资料/compat-super-device_超级终端实现多设备协同.md
compat-tablet-pc,鸿蒙生态兼容 KB,平板与笔记本多屏协同,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn15880996/,02_鸿蒙生态兼容_KB/官方资料/compat-tablet-pc_平板与笔记本多屏协同.md
compat-watch-pair,鸿蒙生态兼容 KB,华为手表手环与安卓手机配对,official_support_or_policy_page,https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/官方资料/compat-watch-pair_华为手表手环与安卓手机配对.md
catalog-穿戴,鸿蒙生态兼容 KB,穿戴产品知识目录,knowledge_base_catalog,,02_鸿蒙生态兼容_KB/目录与范围/catalog_当前在售穿戴兼容档案.md
catalog-耳机,鸿蒙生态兼容 KB,耳机产品知识目录,knowledge_base_catalog,,02_鸿蒙生态兼容_KB/目录与范围/catalog_当前在售耳机兼容档案.md
kbplus-wearable-band-10,鸿蒙生态兼容 KB,华为手环 10 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/band-10_华为手环_10.md
kbplus-wearable-band-11-pro,鸿蒙生态兼容 KB,华为手环 11 Pro 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/band-11-pro_华为手环_11_Pro.md
kbplus-wearable-band-11,鸿蒙生态兼容 KB,华为手环 11 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/band-11_华为手环_11.md
kbplus-wearable-fit-4-pro,鸿蒙生态兼容 KB,HUAWEI WATCH FIT 4 Pro 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/fit-4-pro_HUAWEI_WATCH_FIT_4_Pro.md
kbplus-wearable-fit-4,鸿蒙生态兼容 KB,HUAWEI WATCH FIT 4 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/fit-4_HUAWEI_WATCH_FIT_4.md
kbplus-wearable-fit-5-pro,鸿蒙生态兼容 KB,HUAWEI WATCH FIT 5 Pro 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/fit-5-pro_HUAWEI_WATCH_FIT_5_Pro.md
kbplus-wearable-fit-5,鸿蒙生态兼容 KB,HUAWEI WATCH FIT 5 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/fit-5_HUAWEI_WATCH_FIT_5.md
kbplus-wearable-gt-6-41,鸿蒙生态兼容 KB,HUAWEI WATCH GT 6 41mm 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/gt-6-41_HUAWEI_WATCH_GT_6_41mm.md
kbplus-wearable-gt-6-46,鸿蒙生态兼容 KB,HUAWEI WATCH GT 6 46mm 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/gt-6-46_HUAWEI_WATCH_GT_6_46mm.md
kbplus-wearable-gt-6-pro,鸿蒙生态兼容 KB,HUAWEI WATCH GT 6 Pro 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/gt-6-pro_HUAWEI_WATCH_GT_6_Pro.md
kbplus-wearable-gt-runner-2,鸿蒙生态兼容 KB,HUAWEI WATCH GT Runner 2 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/gt-runner-2_HUAWEI_WATCH_GT_Runner_2.md
kbplus-wearable-kids-5-active,鸿蒙生态兼容 KB,华为儿童手表 5 活力版 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/kids-5-active_华为儿童手表_5_活力版.md
kbplus-wearable-kids-5-new,鸿蒙生态兼容 KB,华为儿童手表 5 新耀版 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/kids-5-new_华为儿童手表_5_新耀版.md
kbplus-wearable-kids-5-pro,鸿蒙生态兼容 KB,华为儿童手表 5 Pro 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/kids-5-pro_华为儿童手表_5_Pro.md
kbplus-wearable-kids-5,鸿蒙生态兼容 KB,华为儿童手表 5 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/kids-5_华为儿童手表_5.md
kbplus-wearable-kids-5x,鸿蒙生态兼容 KB,华为儿童手表 5X 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/kids-5x_华为儿童手表_5X.md
kbplus-wearable-supernova-x1-pro,鸿蒙生态兼容 KB,华为超新星手表 X1 Pro 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/supernova-x1-pro_华为超新星手表_X1_Pro.md
kbplus-wearable-supernova-x1,鸿蒙生态兼容 KB,华为超新星手表 X1 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/supernova-x1_华为超新星手表_X1.md
kbplus-wearable-ultimate-2,鸿蒙生态兼容 KB,HUAWEI WATCH Ultimate 2 非凡探索 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/ultimate-2_HUAWEI_WATCH_Ultimate_2_非凡探索.md
kbplus-wearable-ultimate-design-diamond,鸿蒙生态兼容 KB,HUAWEI WATCH ULTIMATE DESIGN 星钻绽放款 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/ultimate-design-diamond_HUAWEI_WATCH_ULTIMATE_DESIGN_星钻绽放款.md
kbplus-wearable-ultimate-design-gold,鸿蒙生态兼容 KB,HUAWEI WATCH ULTIMATE DESIGN 蓝宝石黄金款 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/ultimate-design-gold_HUAWEI_WATCH_ULTIMATE_DESIGN_蓝宝石黄金款.md
kbplus-wearable-ultimate-design-purple,鸿蒙生态兼容 KB,HUAWEI WATCH ULTIMATE DESIGN 紫金款 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/ultimate-design-purple_HUAWEI_WATCH_ULTIMATE_DESIGN_紫金款.md
kbplus-wearable-watch-5,鸿蒙生态兼容 KB,HUAWEI WATCH 5 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/watch-5_HUAWEI_WATCH_5.md
kbplus-wearable-watch-buds-2,鸿蒙生态兼容 KB,HUAWEI WATCH Buds 2 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/watch-buds-2_HUAWEI_WATCH_Buds_2.md
kbplus-wearable-watch-d2,鸿蒙生态兼容 KB,HUAWEI WATCH D2 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E7%25A9%25BF%25E6%2588%25B4&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn16008856/,02_鸿蒙生态兼容_KB/穿戴/watch-d2_HUAWEI_WATCH_D2.md
compat-matrix,鸿蒙生态兼容 KB,手机平板电脑穿戴耳机兼容关系矩阵,normalized_rules_from_official_support_pages,https://consumer.huawei.com/cn/support/content/zh-cn00737675/ | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15880996/ | https://consumer.huawei.com/cn/support/content/zh-cn15905593/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/ | https://consumer.huawei.com/cn/support/content/zh-cn15923138 | https://consumer.huawei.com/cn/support/content/zh-cn15941521/ | https://consumer.huawei.com/cn/support/content/zh-cn15988997/ | https://consumer.huawei.com/cn/support/content/zh-cn16008856/ | https://consumer.huawei.com/cn/support/content/zh-cn16101643/ | https://consumer.huawei.com/cn/support/huaweishareonehop/,02_鸿蒙生态兼容_KB/综合规则/compat-matrix_手机平板电脑穿戴耳机兼容关系矩阵.md
compat-overview,鸿蒙生态兼容 KB,当前鸿蒙生态兼容范围与判断顺序,normalized_rules_from_official_support_pages,https://consumer.huawei.com/cn/support/content/zh-cn00737675/ | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15880996/ | https://consumer.huawei.com/cn/support/content/zh-cn15905593/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/ | https://consumer.huawei.com/cn/support/content/zh-cn15923138 | https://consumer.huawei.com/cn/support/content/zh-cn15941521/ | https://consumer.huawei.com/cn/support/content/zh-cn15988997/ | https://consumer.huawei.com/cn/support/content/zh-cn16008856/ | https://consumer.huawei.com/cn/support/content/zh-cn16101643/ | https://consumer.huawei.com/cn/support/huaweishareonehop/,02_鸿蒙生态兼容_KB/综合规则/compat-overview_鸿蒙生态兼容范围与判断顺序.md
compat-recommendation-rules,鸿蒙生态兼容 KB,生态搭配推荐规则与回答边界,normalized_rules_from_official_support_pages,https://consumer.huawei.com/cn/support/content/zh-cn00737675/ | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15880996/ | https://consumer.huawei.com/cn/support/content/zh-cn15905593/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/ | https://consumer.huawei.com/cn/support/content/zh-cn15923138 | https://consumer.huawei.com/cn/support/content/zh-cn15941521/ | https://consumer.huawei.com/cn/support/content/zh-cn15988997/ | https://consumer.huawei.com/cn/support/content/zh-cn16008856/ | https://consumer.huawei.com/cn/support/content/zh-cn16101643/ | https://consumer.huawei.com/cn/support/huaweishareonehop/,02_鸿蒙生态兼容_KB/综合规则/compat-recommendation-rules_生态搭配推荐规则与回答边界.md
kbplus-earphone-classic-usbc,鸿蒙生态兼容 KB,华为经典耳机（USB Type-C版） 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/classic-usbc_华为经典耳机（USB_Type-C版）.md
kbplus-earphone-freearc,鸿蒙生态兼容 KB,HUAWEI FreeArc 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freearc_HUAWEI_FreeArc.md
kbplus-earphone-freebuds-6,鸿蒙生态兼容 KB,HUAWEI FreeBuds 6 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-6_HUAWEI_FreeBuds_6.md
kbplus-earphone-freebuds-6i,鸿蒙生态兼容 KB,HUAWEI FreeBuds 6i 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-6i_HUAWEI_FreeBuds_6i.md
kbplus-earphone-freebuds-7i,鸿蒙生态兼容 KB,HUAWEI FreeBuds 7i 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-7i_HUAWEI_FreeBuds_7i.md
kbplus-earphone-freebuds-pro-5,鸿蒙生态兼容 KB,HUAWEI FreeBuds Pro 5 兼容与搭配档案,official_search_listing_plus_support,https://www.vmall.com/portal/search/index.html?targetRoute=searchresult&searchWord=%25E8%2580%25B3%25E6%259C%25BA&searchHistoryShow=true&searchResultPageProdShow=true | https://consumer.huawei.com/cn/support/content/zh-cn15868501/ | https://consumer.huawei.com/cn/support/content/zh-cn15907440/,02_鸿蒙生态兼容_KB/耳机/freebuds-pro-5_HUAWEI_FreeBuds_Pro_5.md
